Time,We (rad/s),Te (Nm),FuelConsumption
1465,114.772851611147,79.0101642471012,0.44772408619568
1466,119.066361571053,79.8463203601413,0.467280736477224
1467,192.160750644576,87.6482828339622,0.792564665886667
1468,207.973433667644,89.2131581914374,0.867580384679449
1469,189.542756766584,87.4146516400649,0.780503115265802
1470,153.83332027078,84.4224151489632,0.621999058848748
1471,126.501464184549,81.2124781810831,0.501392755275054
1472,105.452793405497,58.1890547711714,0.332167790226591
1473,0,0,0
1474,0,0,0
1475,0,0,0
1476,0,0,0
1477,105.243353895258,43.7928863701166,0.275155644426321
1478,0,0,0
1479,0,0,0
1480,0,0,0
1481,0,0,0
1482,0,0,0
1483,0,0,0
1484,0,0,0
1485,0,0,0
1486,0,0,0
1487,0,0,0
1488,0,0,0
1489,0,0,0
1490,0,0,0
1491,0,0,0
1492,0,0,0
1493,0,0,0
1494,0,0,0
1495,0,0,0
1496,0,0,0
1497,0,0,0
1498,0,0,0
1499,0,0,0
1500,0,0,0
1501,0,0,0
1502,0,0,0
1503,0,0,0
1504,0,0,0
1505,0,0,0
1506,0,0,0
1507,0,0,0
1508,0,0,0
1509,0,0,0
1510,0,0,0
1511,0,0,0
1512,0,0,0
1513,0,0,0
1514,0,0,0
1515,0,0,0
1516,0,0,0
1517,0,0,0
1518,0,0,0
1519,0,0,0
1520,0,0,0
1521,0,0,0
1522,0,0,0
1523,0,0,0
1524,0,0,0
1525,0,0,0
1526,0,0,0
1527,0,0,0
1528,0,0,0
1529,0,0,0
1530,0,0,0
1531,0,0,0
1532,0,0,0
1533,0,0,0
1534,0,0,0
1535,105.662232915737,70.2688383911981,0.37997389498397
1536,133.308248267327,82.3152842074002,0.532453811234689
1537,173.311194723037,86.0280802122352,0.707250403329475
1538,143.780223779293,83.352798744515,0.577545434532168
1539,141.895268187139,83.1994038759614,0.569544642887393
1540,107.233029242532,77.5515784468613,0.414061109153701
1541,0,0,0
1542,0,0,0
1543,0,0,0
1544,0,0,0
1545,0,0,0
1546,0,0,0
1547,0,0,0
1548,105.662232915737,70.6380038176599,0.38141138958115
1549,212.26694362755,89.5388540547135,0.887562777415282
1550,0,0,0
1551,0,0,0
1552,0,0,0
1553,0,0,0
1554,0,0,0
1555,0,0,0
1556,144.72270157537,83.4401007187406,0.581610320102746
1557,126.710903694788,81.23652798596,0.502297094989335
1558,199.595853258072,88.393833685656,0.827680392300552
1559,277.08847204662,93.9146484180459,1.20146188567748
1560,316.253660461372,96.5708839348233,1.41341942642284
1561,389.033890269536,100.821736391473,1.87163349975862
1562,418.879020478639,116.273999932222,2.29350093307419
1563,418.879020478639,125.130724629521,2.43106837632233
1564,418.879020478639,127.717958851205,2.47163162481889
1565,345.784631405117,98.5409434663398,1.58936856138722
1566,418.879020478639,112.267743724364,2.23168693406242
1567,357.09436495804,99.29177816246,1.66090110296575
1568,400.448343577579,101.260491877669,1.94828977228492
1569,361.806753938424,99.6275332098504,1.69119507804299
1570,372.907047981108,100.191005847104,1.76380920612296
1571,244.834787469765,91.721484756652,1.04079271946413
1572,193.522107461131,87.7843593245916,0.798960319203404
1573,138.54423602331,82.8184322902365,0.554820452097662
1574,0,0,0
1575,0,0,0
1576,0,0,0
1577,0,0,0
1578,0,0,0
1579,0,0,0
1580,0,0,0
1581,0,0,0
1582,0,0,0
1583,0,0,0
1584,108.489666303968,77.8428675871762,0.419807892977957
1585,174.044233008875,86.0530281132081,0.710273703757508
1586,220.120925261525,90.0670083695813,0.923911441820049
1587,230.488181018371,90.7623506610673,0.972356727554225
1588,291.120919232654,94.8678852065725,1.27470708073518
1589,346.098790670476,98.5438369292884,1.59111818922437
1590,345.784631405117,98.5351697603207,1.58929502583233
1591,387.253654432502,100.73246316203,1.85941395130877
1592,418.879020478639,107.859812891056,2.16368678071215
1593,418.879020478639,125.58239695291,2.43814979807344
1594,418.879020478639,121.286844430031,2.3708459526528
1595,403.694655986288,101.390208277689,1.97023169072365
1596,340.862802914493,98.2271759399557,1.55859591433584
1597,265.255139718098,93.1028177987469,1.14100546076947
1598,173.625353988396,86.0290345535251,0.708482648436539
1599,105.243353895258,45.127205461084,0.280320172169761
1600,105.348073650378,51.5295373524439,0.30558734261048
1601,105.138634140138,40.7461032105577,0.263123827652252
1602,0,0,0
1603,0,0,0
1604,0,0,0
1605,0,0,0
1606,0,0,0
1607,0,0,0
1608,0,0,0
1609,0,0,0
1610,0,0,0
1611,105.348073650378,51.6883319384332,0.306213821930443
1612,142.314147207618,83.1865016619353,0.571074337958994
1613,203.05160517702,88.7264756642822,0.844036753403963
1614,255.935081512448,92.4693396843666,1.09472918056709
1615,298.870181111509,95.3709572112875,1.31670582178851
1616,311.750710991227,96.2319639054194,1.38744600010565
1617,292.586995804329,94.9464235936476,1.28244829242423
1618,297.927703315432,95.3196223579357,1.31169221831873
1619,208.287592933003,89.2642092003628,0.869244956075798
1620,226.718269834063,90.5266168111299,0.954822438392491
1621,213.209421423627,89.5989860693172,0.891882139460914
1622,211.533905341713,89.4937339758993,0.884219292001383
1623,140.115032350105,82.9568491663626,0.561503380022224
1624,127.548661735746,81.4279782005512,0.506366094500263
1625,157.393791944849,84.7477000246107,0.637616772970768
1626,0,0,0
1627,0,0,0
1628,0,0,0
1629,0,0,0
1630,0,0,0
1631,0,0,0
1632,0,0,0
1633,0,0,0
1634,0,0,0
1635,0,0,0
1636,0,0,0
1637,0,0,0
1638,105.452793405497,56.0089421923285,0.323558202235145
1639,195.197623543046,87.9682437441107,0.806970661587307
1640,259.286113676278,92.712290573789,1.11130007866516
1641,315.730061685774,96.528980958134,1.410283751554
1642,363.691709530578,99.7425073961744,1.70308627547208
1643,406.20793010916,101.475876477575,1.98701955459173
1644,418.879020478639,102.750628356004,2.08489716013718
1645,418.879020478639,103.9854635138,2.10393976720842
1646,418.879020478639,122.585938197591,2.39117063395952
1647,403.589936231169,101.371544542628,1.96930825648145
1648,317.719737033048,96.6637762526222,1.42191752755023
1649,313.740386338501,96.3817770203774,1.39864432830828
1650,182.421813418447,86.7381832443863,0.747655178930089
1651,105.348073650378,49.8445156022794,0.298939563823883
1652,0,0,0
1653,0,0,0
1654,0,0,0
1655,0,0,0
1656,0,0,0
1657,0,0,0
1658,0,0,0
1659,0,0,0
1660,0,0,0
1661,0,0,0
1662,0,0,0
1663,0,0,0
1664,0,0,0
1665,111.317099692198,78.3627478735702,0.432280968210119
1666,178.861341744379,86.4326629199689,0.731619465242057
1667,218.55012893473,89.9801746106976,0.916770346038529
1668,178.337742968781,86.3855816479761,0.729253792661737
1669,185.353966561798,86.9669316523515,0.760786472657514
1670,201.061929829747,88.5169935023119,0.834473881794941
1671,131.632732185412,82.08780547939,0.525014642630962
1672,105.557513160617,64.0137397279364,0.355287377409978
1673,105.348073650378,53.1190364472337,0.31185826366098
1674,0,0,0
1675,0,0,0
1676,0,0,0
1677,0,0,0
1678,0,0,0
1679,0,0,0
1680,0,0,0
1681,0,0,0
1682,0,0,0
1683,0,0,0
1684,0,0,0
1685,0,0,0
1686,0,0,0
1687,0,0,0
1688,0,0,0
1689,0,0,0
1690,0,0,0
1691,0,0,0
1692,0,0,0
1693,0,0,0
1694,0,0,0
1695,0,0,0
1696,0,0,0
1697,0,0,0
1698,0,0,0
1699,0,0,0
1700,0,0,0
1701,0,0,0
1702,0,0,0
1703,0,0,0
1704,0,0,0
1705,0,0,0
1706,0,0,0
1707,0,0,0
1708,0,0,0
1709,0,0,0
1710,0,0,0
1711,0,0,0
1712,0,0,0
1713,0,0,0
1714,0,0,0
1715,0,0,0
1716,0,0,0
1717,0,0,0
1718,105.243353895258,41.7444541306076,0.267227117282316
1719,105.766952670856,76.9547714144649,0.406389016201977
1720,132.994089001968,82.2389686459417,0.530891790224399
1721,142.418866962737,83.239815553378,0.571753425410161
1722,157.07963267949,84.751106742202,0.63642545010999
1723,105.243353895258,43.8066026091875,0.275208733599441
1724,111.735978712677,78.4318487130318,0.434105453112296
1725,121.265476428566,80.2594052380594,0.477332346201616
1726,153.100281984943,84.3586374775027,0.618811193182
1727,221.48228207808,90.1744997391135,0.930375998039269
1728,127.339222225506,81.3281245897005,0.505103646925395
1729,148.806772025037,83.8913411684217,0.599694275266409
1730,134.983764349241,82.4942757998947,0.539679630210544
1731,183.154851704285,86.7492375322245,0.750611277472957
1732,218.44540917961,89.9430136236355,0.916038148552154
1733,254.469004940773,92.3777114124477,1.08763815932303
1734,174.672551539592,86.1289483054884,0.713222783642054
1735,214.151899219704,89.680676448336,0.896378544856615
1736,175.196150315191,86.1861339569527,0.715643203777694
1737,154.356919046379,84.4967117893643,0.624441603759502
1738,223.995556200952,90.3480539676361,0.942130928384982
1739,302.744812050936,95.6232336367586,1.33782237936266
1740,271.433605270158,93.5168971831656,1.17238170067451
1741,202.213847136063,88.6223638434599,0.839886133162336
1742,191.637151868977,87.6112288146736,0.790218088413249
1743,178.233023213661,86.3710865627423,0.728746993469573
1744,160.744824108678,85.0422630889562,0.652278176764236
1745,140.533911370583,83.0061452465193,0.56335232609863
1746,132.575209981489,82.1867175270128,0.529053779826017
1747,138.230076757951,82.7691436474544,0.553375704546154
1748,105.452793405497,58.231397266772,0.332335007023186
1749,0,0,0
1750,0,0,0
1751,0,0,0
1752,0,0,0
1753,0,0,0
1754,0,0,0
1755,0,0,0
1756,0,0,0
1757,0,0,0
1758,0,0,0
1759,0,0,0
1760,0,0,0
1761,0,0,0
1762,0,0,0
1763,0,0,0
1764,0,0,0
1765,0,0,0
1766,0,0,0
1767,0,0,0
1768,0,0,0
1769,0,0,0
1770,0,0,0
1771,0,0,0
1772,0,0,0
1773,0,0,0
1774,0,0,0
1775,0,0,0
1776,0,0,0
1777,0,0,0
1778,0,0,0
1779,0,0,0
1780,0,0,0
1781,0,0,0
1782,0,0,0
1783,0,0,0
1784,0,0,0
1785,0,0,0
1786,0,0,0
1787,0,0,0
1788,0,0,0
1789,0,0,0
1790,0,0,0
1791,0,0,0
1792,0,0,0
1793,0,0,0
1794,0,0,0
1795,0,0,0
1796,0,0,0
1797,0,0,0
1798,0,0,0
1799,0,0,0
1800,0,0,0
1801,0,0,0
1802,0,0,0
1803,0,0,0
1804,0,0,0
1805,0,0,0
1806,0,0,0
1807,0,0,0
1808,0,0,0
1809,0,0,0
1810,0,0,0
1811,0,0,0
1812,0,0,0
1813,0,0,0
1814,0,0,0
1815,0,0,0
1816,0,0,0
1817,0,0,0
1818,0,0,0
1819,0,0,0
1820,0,0,0
1821,0,0,0
1822,0,0,0
1823,0,0,0
1824,0,0,0
1825,0,0,0
1826,418.879020478639,145.673142857143,2.7501
1827,418.879020478639,145.673142857143,2.7501
1828,418.879020478639,145.673142857143,2.7501
1829,418.879020478639,145.673142857143,2.7501
1830,418.879020478639,145.673142857143,2.7501
1831,0,0,0
1832,418.879020478639,145.673142857143,2.7501
1833,418.879020478639,109.875712690077,2.19477940835312
1834,143.047185493455,83.2619625510344,0.574267131664921
1835,118.647482550575,79.7039847742749,0.465095348885744
1836,104.929194629899,24.6698541341509,0.200512910404765
1837,0,0,0
1838,105.243353895258,45.1903344710296,0.280564515164991
1839,0,0,0
1840,0,0,0
1841,0,0,0
1842,0,0,0
1843,0,0,0
1844,0,0,0
1845,0,0,0
1846,0,0,0
1847,0,0,0
1848,0,0,0
1849,0,0,0
1850,0,0,0
1851,0,0,0
1852,104.824474874779,15.71541360004,0.165212694830463
1853,0,0,0
1854,0,0,0
1855,105.138634140138,39.9492536031933,0.260042675837109
1856,105.557513160617,62.4944645773769,0.349377292502757
1857,105.452793405497,58.545348536751,0.333574847162701
1858,108.070787283489,77.6950830385131,0.417687395408383
1859,142.209427452498,83.1776757703334,0.570628796354866
1860,173.656167823932,13.2155769650726,0.240445523629543
1861,0,0,0
1862,0,0,0
1863,0,0,0
1864,0,0,0
1865,0,0,0
1866,0,0,0
1867,0,0,0
1868,0,0,0
1869,0,0,0
1870,0,0,0
1871,0,0,0
1872,0,0,0
1873,0,0,0
1874,0,0,0
