a,b
-0.035707001584857095,0.6519143337071194
-0.035707001584857095,0.7772867912451755
-0.035707001584857095,0.5891098455613419
-0.035707001584857095,0.5505048523080281
-0.035707001584857095,0.38093845797685355
-0.0357070015848571,0.0748909607958228
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485709,0.09131607815329779
-0.03570700158485709,0.09535035816351134
-0.035707001584857095,0.1380964384123209
-0.03570700158485709,0.2587139649447845
-0.035707001584857095,0.7114035865338478
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.035707001584857095,0.1424530553907818
-0.035707001584857095,0.5290642487519179
-0.035707001584857095,0.45603635126985637
-0.035707001584857095,0.7656577255921693
-0.035707001584857095,1.1236120234173814
-0.035707001584857095,1.298010283722733
-0.035707001584857095,1.666176190554026
-0.035707001584857095,2.0613416525626236
-0.035707001584857095,2.19084070524915
-0.035707001584857095,2.2256823286512546
-0.03570700158485708,1.4385374908399957
-0.035707001584857075,2.0004292000968826
-0.035707001584857095,1.557368325748938
-0.03570700158485708,1.7949911316592768
-0.03570700158485708,1.6419897042479814
-0.035707001584857095,1.718512743690138
-0.035707001584857095,1.1598175128118537
-0.035707001584857095,0.9655721279044577
-0.035707001584857095,0.7570139927069807
-0.03570700158485708,0.12923142806600585
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.035707001584857095,0.24371872797192695
-0.03570700158485709,0.45485013449087586
-0.035707001584857095,0.6196501341762988
-0.035707001584857095,0.654046465811643
-0.035707001584857095,0.907822269772288
-0.035707001584857095,1.163777031580039
-0.035707001584857095,1.1855361066988785
-0.03570700158485708,1.4068588303069562
-0.035707001584857095,1.6820291978351678
-0.035707001584857075,2.013130297695215
-0.035707001584857075,1.9956670318633463
-0.035707001584857095,1.6765568257821488
-0.035707001584857095,1.4525318873079862
-0.03570700158485709,1.1752147346630692
-0.035707001584857095,0.8551330199387172
-0.035707001584857095,0.5064032498492502
-0.035707001584857095,0.5368126000759081
-0.035707001584857095,0.4868079433169721
-0.035707001584857095,0.366124670307676
-0.035707001584857095,0.2645150855275923
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.0357070015848571,0.08593229144259185
-0.03570700158485708,0.29531426420297957
-0.035707001584857095,0.516984863200439
-0.035707001584857095,0.7367797293496107
-0.035707001584857095,0.9406684137395832
-0.035707001584857095,1.0324275808469383
-0.035707001584857095,0.9987030342356154
-0.035707001584857095,1.0771895718174935
-0.035707001584857095,0.7787689483636265
-0.035707001584857095,0.90703385188702
-0.035707001584857095,0.9095668768450473
-0.035707001584857095,0.9495486305123999
-0.035707001584857095,0.7204132035413352
-0.035707001584857095,0.6976587261476908
-0.035707001584857095,0.8158097071232531
-0.03570700158485709,0.46037054198989236
-0.035707001584857095,0.26181030037727626
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.09298648681762933
-0.035707001584857095,0.49909160751631026
-0.035707001584857095,0.7616896126090899
-0.035707001584857095,1.01952896325141
-0.035707001584857095,1.2642452464895952
-0.03570700158485708,1.487592923432959
-0.035707001584857095,1.6016314008571906
-0.03570700158485708,1.6735714220955051
-0.035707001584857095,2.025418628199341
-0.035707001584857095,1.6842278176120216
-0.03570700158485709,1.356943722030608
-0.03570700158485709,1.3856747606346602
-0.035707001584857095,0.8865199105043731
-0.03570700158485709,0.5196766712282197
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.035707001584857095,0.2115154829312772
-0.035707001584857095,0.45302051772190777
-0.035707001584857095,0.6211943451059176
-0.035707001584857095,0.48920515403973
-0.035707001584857095,0.5471072635885961
-0.035707001584857095,0.6478138160533805
-0.03570700158485709,0.4406221946215786
-0.03570700158485709,0.3410154132875688
-0.035707001584857095,0.34523349716432306
-0.03570700158485708,0.2586263107832921
-0.035707001584857095,0.2136408617918828
-0.035707001584857095,0.210766778737287
-0.03570700158485708,0.07618374565382446
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.035707001584857095,0.05386325483387655
-0.035707001584857095,0.20608782142841364
-0.03570700158485709,0.32580457947966945
-0.03570700158485708,0.44640377716344093
-0.035707001584857095,0.5689023343001829
-0.035707001584857095,0.6380144506806698
-0.035707001584857095,0.6246819031910432
-0.035707001584857095,0.6468532658628224
-0.035707001584857095,0.2576037212873773
-0.035707001584857095,0.40426225934905763
-0.035707001584857095,0.419047480315825
-0.035707001584857095,0.5219668949046506
-0.035707001584857095,0.7789259657049323
-0.035707001584857095,0.37448495745590754
-0.035707001584857095,0.4497475785853617
-0.035707001584857095,0.3899357228019328
-0.03570700158485709,0.567368957546694
-0.035707001584857095,0.708265073123642
-0.035707001584857095,0.858074298494045
-0.035707001584857095,0.5430647299991725
-0.035707001584857095,0.7205319296019755
-0.03570700158485708,0.5845257543146833
-0.035707001584857095,0.5354524972743384
-0.035707001584857095,0.8312600785603296
-0.035707001584857095,1.1899965626992755
-0.035707001584857095,1.0753346653887004
-0.035707001584857095,0.8263458673436376
-0.035707001584857095,0.8197586155430131
-0.035707001584857095,0.7988482242001256
-0.035707001584857095,0.7641429799777287
-0.035707001584857095,0.7165222377761798
-0.035707001584857095,0.7104724044088915
-0.035707001584857095,0.7494689830458048
-0.035707001584857095,0.5672102250294317
-0.03570700158485709,0.37527500170036515
-0.035707001584857075,0.12794405554396981
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.035707001584857095,0.12141292966694239
-0.03570700158485708,0.26962874292605576
-0.035707001584857095,0.3907115011046771
-0.035707001584857095,0.5105765488451762
-0.035707001584857095,0.6296920361573987
-0.035707001584857095,0.7492343832813136
-0.035707001584857095,0.8712662443392982
-0.035707001584857095,0.7223145255472092
-0.03570700158485708,0.050522135270653745
-0.035707001584857095,0.5417809657644128
-0.03570700158485709,0.4291535088650843
-0.035707001584857095,0.2626028230171983
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.23807967172993438
-0.03570700158485708,0.42871072397002413
-0.035707001584857095,0.6246817623266003
-0.035707001584857095,0.8280890305293901
-0.035707001584857095,1.0407354818924377
-0.03570700158485709,1.2639586468964399
-0.03570700158485708,1.4984032130867613
-0.03570700158485708,1.743740566903957
-0.035707001584857095,1.1149295686557996
-0.035707001584857095,1.1554194395897135
-0.035707001584857095,1.7724585958930748
-0.035707001584857095,1.4529506707531548
-0.035707001584857095,1.0566871884088649
-0.035707001584857095,1.3896392317548503
-0.035707001584857095,0.9339939997928642
-0.035707001584857095,1.0184713660527724
-0.035707001584857095,0.9883379722484373
-0.035707001584857095,0.620475130926518
-0.035707001584857095,0.6576509875576477
-0.035707001584857095,0.5825450363621647
-0.03570700158485708,0.3419061004402375
-0.035707001584857095,0.20149058756736637
-0.035707001584857095,0.4215825874646965
-0.03570700158485709,0.1771638121154525
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.08871047592270076
-0.035707001584857095,0.07102424397079177
-0.0357070015848571,0.15383548081417053
-0.035707001584857095,0.28544451753615885
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.0357070015848571,0.09448670497059353
-0.035707001584857095,0.23399817843946824
-0.035707001584857095,0.3159988489481027
-0.035707001584857095,0.27235306881600707
-0.035707001584857095,0.4633279339918779
-0.035707001584857095,0.3948581496041471
-0.03570700158485709,0.3984859375472746
-0.03570700158485708,0.5311230624502612
-0.035707001584857095,0.7570785528933208
-0.035707001584857095,0.8356255755509432
-0.035707001584857095,0.8420120953102993
-0.035707001584857095,0.7879505771016563
-0.035707001584857095,0.7665607208873901
-0.035707001584857095,0.7285152894581369
-0.035707001584857095,0.7781593574250754
-0.035707001584857095,0.7926505658869475
-0.035707001584857095,0.727037949761126
-0.035707001584857095,0.6835534533686816
-0.035707001584857095,0.5543360399904588
-0.035707001584857095,0.4128696342977273
-0.035707001584857075,0.3381792365291797
-0.035707001584857095,0.29721526106421026
-0.035707001584857095,0.2548111145291595
-0.035707001584857095,0.21149862125626806
-0.03570700158485709,0.16782177905745044
-0.03570700158485709,0.3449963865853073
-0.035707001584857095,0.15476996361155937
-0.03570700158485709,0.11108694302875477
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.1700803672886505
-0.035707001584857095,0.28962508848089663
-0.035707001584857095,0.40944940525184137
-0.03570700158485709,0.4858014078616877
-0.03570700158485709,0.2285882461951796
-0.035707001584857095,0.2032405739606996
-0.03570700158485708,0.12066101534665363
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.035707001584857095,0.0942343710099065
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.035707001584857075,0.0884067287742617
-0.03570700158485708,0.13147476278771042
-0.03570700158485708,0.22660116990938728
-0.0357070015848571,0.3050539686951911
-0.035707001584857095,0.42165911440626985
-0.035707001584857095,0.4067144729413063
-0.035707001584857095,0.5399788298662767
-0.035707001584857095,0.5288720804941921
-0.03570700158485709,0.34832628532460164
-0.03570700158485709,0.3765272785113001
-0.035707001584857095,0.5014636287847715
-0.035707001584857095,0.5349798121724507
-0.03570700158485709,0.5673877099100444
-0.035707001584857095,0.4941130082255236
-0.03570700158485709,0.47967379907933605
-0.03570700158485709,0.4941871905771934
-0.035707001584857095,0.5745164828861997
-0.035707001584857095,0.8777582726905563
-0.03570700158485709,1.076386956848111
-0.035707001584857095,0.9286068688371123
-0.035707001584857095,0.7889760308733509
-0.035707001584857095,0.7915076316602517
-0.035707001584857095,0.2274485670712164
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.035707001584857095,0.1380922627458322
-0.035707001584857095,0.2786837072256585
-0.035707001584857095,0.532121404728875
-0.035707001584857095,0.5439887218977302
-0.035707001584857095,0.6291176979404096
-0.035707001584857095,0.5275914118050766
-0.035707001584857095,0.5143314353323367
-0.035707001584857095,0.7874258160284231
-0.035707001584857095,0.8239607909371965
-0.035707001584857095,0.6406232000070119
-0.035707001584857095,0.5779887112566455
-0.03570700158485709,0.5340744689592073
-0.03570700158485709,0.5534207241656621
-0.035707001584857095,0.38233021805915807
-0.035707001584857095,0.16007182735120384
-0.035707001584857095,0.15599664942928193
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485709,0.06489522451410623
-0.035707001584857095,0.10827784169999644
-0.03570700158485709,0.0778831626878208
-0.035707001584857095,0.1851249650252511
-0.035707001584857075,0.3229288021169744
-0.035707001584857095,0.29330134568393784
-0.035707001584857095,0.3675470532483583
-0.035707001584857095,0.1735670670788454
-0.03570700158485708,0.3657703521330037
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485709,0.44306841138040304
-0.03570700158485708,0.29645547940858674
-0.03570700158485709,0.3061558200050497
-0.035707001584857095,0.5095302180845146
-0.03570700158485709,0.43811323775219857
-0.03570700158485708,0.15223812835429218
-0.03570700158485708,0.0580306464218272
-0.03570700158485709,0.41859322882571176
-0.03570700158485709,0.46603680219774896
-0.03570700158485709,0.37234093983421457
-0.03570700158485708,0.050522135270653745
-0.035707001584857095,0.06480194723468369
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.03570700158485708,0.050522135270653745
-0.035707001584857095,0.06044819090829934
-0.03570700158485708,0.050522135270653745
-0.035707001584857095,0.05932545042365822
-0.035707001584857095,0.2305991962842031
-0.035707001584857095,0.4737495309175757
-0.035707001584857095,0.651917655205011
-0.035707001584857095,0.8037401648614453
-0.035707001584857095,0.6205569933061651
-0.035707001584857095,0.8233214282433757
-0.035707001584857095,0.9273591915885108
-0.035707001584857095,0.899784381940008
-0.035707001584857095,1.079160826391354
