We (rad/s),Te (Nm),Fuel Consumption (g/s)
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
105.557513160617,66.3633053515185,0.36442734940606
154.252199291259,84.4416016201819,0.623724183757586
212.162223872431,89.520018956082,0.886986636570934
266.407057024414,93.1844052053742,1.14688444767606
263.474903881064,93.0201250355632,1.13236164366957
245.253666490243,91.7908539464791,1.04319475720753
134.879044594122,82.4365651626165,0.538996056947876
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
105.452793405497,60.0942798609723,0.339691806744517
105.557513160617,61.8467037650496,0.346857458357497
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
105.138634140138,39.169493244378,0.25702760244969
105.243353895258,42.7854833256666,0.27125645643815
105.348073650378,52.1992729582073,0.308229595834919
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
105.243353895258,47.5515414605154,0.289703647691651
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
105.662232915737,71.5234108332031,0.384859079180218
163.15337847643,85.2136934083836,0.662635523103372
212.685822648029,89.5771644120608,0.889574155676914
231.221219304209,90.8363969597973,0.976018256163234
197.396738400559,88.1711156500793,0.817234813917906
161.058983374037,85.0433694172649,0.653499265250261
138.020637247712,82.774122765733,0.55260565456688
182.002934397969,86.6696891923864,0.745542599829414
176.348067621507,86.2191858828441,0.720363715260596
175.929188601028,86.2208218230669,0.718736761400003
173.625353988396,86.0188569701018,0.708416501988842
139.172554554028,82.9209923493589,0.55773377801235
105.557513160617,63.357679946308,0.35273525970292
105.452793405497,60.740059662734,0.342235324432528
130.899693899575,82.0681814111695,0.522154394294906
128.805298797182,81.6078403210668,0.511982183868687
125.244827123113,80.9630762157262,0.495489223120446
120.637157897848,80.1154023476711,0.474338076830185
114.982291121386,79.0555469862811,0.448691390798743
155.194677087336,84.526212349184,0.627844743058319
113.097335529233,78.7047352370052,0.440251184359052
132.784649491729,82.2663368406189,0.530234453322903
106.604710711814,77.4376494983261,0.411322467405237
106.604710711814,77.4461361487166,0.411355811513035
106.709430466933,77.4446856446073,0.411731534743054
105.348073650378,49.4338751268611,0.297319497470949
0,0,0
0,0,0
0,0,0
105.557513160617,63.7342911133497,0.354200303064818
105.348073650378,53.6083335723929,0.313788647674515
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
105.348073650378,48.3895662946346,0.293215951453356
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
105.348073650378,50.3690523631937,0.301008975896253
124.407069082156,80.7683153085417,0.491435713408711
167.865767456815,85.6184177734213,0.683425055487626
202.109127380943,88.6500110437513,0.839675249372724
105.662232915737,69.9706522763741,0.378812786986611
130.271375368857,81.8982896041411,0.518942566007353
266.197617514175,93.1994419149962,1.14611267840579
187.448361664191,87.1948131132274,0.770655565072144
174.253672519114,86.0587393796587,0.711128515096082
129.643056838139,81.7985778931069,0.516074074688596
105.452793405497,60.8313748528778,0.342590196631156
105.243353895258,44.1165323304308,0.276408327200937
105.243353895258,43.0016475630567,0.272093127522824
105.348073650378,48.967597544079,0.295479930579197
105.138634140138,38.856391750562,0.255816943340268
0,0,0
0,0,0
105.243353895258,47.5906293823094,0.289854938831757
105.557513160617,65.9418068130928,0.362787691079885
105.557513160617,66.0792537006016,0.363322368932749
105.976392181096,77.3071992023969,0.408524584113264
145.246300350968,83.5141422536337,0.584007877376117
212.47638313779,89.564425573381,0.888619323882108
233.315614406602,90.9804123911107,0.985912154401136
219.702046241046,90.0446659030949,0.922012827368231
105.766952670856,75.6018819925121,0.401115363663372
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
129.32889757278,81.7180284404605,0.514495208983599
155.299396842455,84.5349001785549,0.628298863208402
143.466064513934,83.3591557122775,0.576379257263814
130.899693899575,82.0232084302641,0.521937341805941
105.348073650378,49.8958281306483,0.299142002954146
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
105.348073650378,53.1111109910756,0.311826996005642
116.553087448181,79.3712274959104,0.45586247538286
168.703525497772,85.6509771781476,0.686887219855158
146.817096677763,83.6601122207693,0.590805651363474
143.361344758814,83.3436486179516,0.575897386949983
138.334796513071,82.7986707287596,0.553923939588311
155.404116597575,84.5855148893706,0.628993024014174
171.949837906481,85.8931398419962,0.701069028533323
149.853969576233,83.9847479531479,0.604229846067022
135.716802635079,82.5220538734326,0.542595043347232
155.718275862934,84.5888444424931,0.630226084290495
161.896741414994,85.0987342462342,0.657073212768304
189.438037011465,87.3665637895544,0.779746888292952
226.194671058465,90.4692205910598,0.952183632166258
132.679929736609,82.2009907936594,0.529519053216203
114.772851611147,79.0101642471012,0.44772408619568
119.066361571053,79.8463203601413,0.467280736477224
192.160750644576,87.6482828339622,0.792564665886667
207.973433667644,89.2131581914374,0.867580384679449
189.542756766584,87.4146516400649,0.780503115265802
153.83332027078,84.4224151489633,0.621999058848748
126.501464184549,81.2124781810831,0.501392755275054
105.452793405497,58.1890547711714,0.332167790226591
0,0,0
0,0,0
0,0,0
0,0,0
105.243353895258,43.7928863701166,0.275155644426321
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
105.662232915737,70.2688383911981,0.37997389498397
133.308248267327,82.3152842074002,0.532453811234689
173.311194723037,86.0280802122352,0.707250403329475
143.780223779293,83.352798744515,0.577545434532168
141.895268187139,83.1994038759614,0.569544642887393
107.233029242532,77.5515784468613,0.414061109153701
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
105.662232915737,70.63800381766,0.38141138958115
212.26694362755,89.5388540547135,0.887562777415282
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
144.72270157537,83.4401007187406,0.581610320102746
126.710903694788,81.23652798596,0.502297094989335
199.595853258072,88.393833685656,0.827680392300552
277.08847204662,93.914648418046,1.20146188567748
316.253660461372,96.5708839348233,1.41341942642284
389.033890269536,100.821736391473,1.87163349975862
418.879020478639,116.273999932222,2.29350093307419
418.879020478639,125.130724629521,2.43106837632233
418.879020478639,127.717958851205,2.47163162481889
345.784631405117,98.5409434663398,1.58936856138722
418.879020478639,112.267743724364,2.23168693406242
357.09436495804,99.29177816246,1.66090110296575
400.448343577579,101.260491877669,1.94828977228492
361.806753938424,99.6275332098504,1.69119507804299
372.907047981108,100.191005847104,1.76380920612296
244.834787469765,91.721484756652,1.04079271946413
193.522107461131,87.7843593245916,0.798960319203404
138.54423602331,82.8184322902365,0.554820452097662
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
108.489666303968,77.8428675871762,0.419807892977957
174.044233008875,86.0530281132081,0.710273703757508
220.120925261525,90.0670083695813,0.923911441820049
230.488181018371,90.7623506610673,0.972356727554225
291.120919232654,94.8678852065725,1.27470708073518
346.098790670476,98.5438369292884,1.59111818922437
345.784631405117,98.5351697603207,1.58929502583233
387.253654432502,100.73246316203,1.85941395130877
418.879020478639,107.859812891056,2.16368678071215
418.879020478639,125.58239695291,2.43814979807344
418.879020478639,121.286844430031,2.3708459526528
403.694655986288,101.390208277689,1.97023169072365
340.862802914493,98.2271759399557,1.55859591433584
265.255139718098,93.1028177987469,1.14100546076947
173.625353988396,86.0290345535251,0.708482648436539
105.243353895258,45.127205461084,0.280320172169761
105.348073650378,51.5295373524439,0.30558734261048
105.138634140138,40.7461032105577,0.263123827652252
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
105.348073650378,51.6883319384332,0.306213821930443
142.314147207618,83.1865016619353,0.571074337958994
203.05160517702,88.7264756642822,0.844036753403963
255.935081512448,92.4693396843666,1.09472918056709
298.870181111509,95.3709572112875,1.31670582178851
311.750710991227,96.2319639054194,1.38744600010565
292.586995804329,94.9464235936476,1.28244829242423
297.927703315432,95.3196223579358,1.31169221831873
208.287592933003,89.2642092003628,0.869244956075798
226.718269834063,90.52661681113,0.954822438392492
213.209421423627,89.5989860693172,0.891882139460914
211.533905341713,89.4937339758993,0.884219292001383
140.115032350105,82.9568491663626,0.561503380022224
127.548661735746,81.4279782005512,0.506366094500263
157.393791944849,84.7477000246107,0.637616772970768
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
105.452793405497,56.0089421923285,0.323558202235145
195.197623543046,87.9682437441107,0.806970661587307
259.286113676278,92.712290573789,1.11130007866516
315.730061685774,96.528980958134,1.410283751554
363.691709530578,99.7425073961744,1.70308627547208
406.20793010916,101.475876477575,1.98701955459173
418.879020478639,102.750628356004,2.08489716013718
418.879020478639,103.9854635138,2.10393976720842
418.879020478639,122.585938197591,2.39117063395952
403.589936231169,101.371544542628,1.96930825648145
317.719737033048,96.6637762526222,1.42191752755023
313.740386338501,96.3817770203774,1.39864432830828
182.421813418447,86.7381832443863,0.747655178930089
105.348073650378,49.8445156022794,0.298939563823883
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
111.317099692198,78.3627478735702,0.432280968210119
178.861341744379,86.4326629199689,0.731619465242058
218.55012893473,89.9801746106976,0.916770346038529
178.337742968781,86.3855816479762,0.729253792661737
185.353966561798,86.9669316523515,0.760786472657515
201.061929829747,88.5169935023119,0.834473881794941
131.632732185412,82.08780547939,0.525014642630962
105.557513160617,64.0137397279364,0.355287377409978
105.348073650378,53.1190364472337,0.31185826366098
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
105.243353895258,41.7444541306076,0.267227117282316
105.766952670856,76.9547714144649,0.406389016201977
132.994089001968,82.2389686459417,0.530891790224399
142.418866962737,83.239815553378,0.571753425410161
157.07963267949,84.751106742202,0.63642545010999
105.243353895258,43.8066026091875,0.275208733599441
111.735978712677,78.4318487130318,0.434105453112296
121.265476428566,80.2594052380594,0.477332346201616
153.100281984943,84.3586374775027,0.618811193182
221.48228207808,90.1744997391135,0.930375998039268
127.339222225506,81.3281245897005,0.505103646925395
148.806772025037,83.8913411684217,0.599694275266409
134.983764349241,82.4942757998947,0.539679630210544
183.154851704285,86.7492375322245,0.750611277472957
218.44540917961,89.9430136236355,0.916038148552154
254.469004940773,92.3777114124477,1.08763815932303
174.672551539592,86.1289483054884,0.713222783642054
214.151899219704,89.680676448336,0.896378544856615
175.196150315191,86.1861339569528,0.715643203777694
154.356919046379,84.4967117893643,0.624441603759502
223.995556200952,90.3480539676361,0.942130928384982
302.744812050936,95.6232336367586,1.33782237936266
271.433605270158,93.5168971831656,1.17238170067451
202.213847136063,88.6223638434599,0.839886133162336
191.637151868977,87.6112288146736,0.790218088413249
178.233023213661,86.3710865627423,0.728746993469573
160.744824108678,85.0422630889562,0.652278176764236
140.533911370583,83.0061452465193,0.56335232609863
132.575209981489,82.1867175270128,0.529053779826017
138.230076757951,82.7691436474544,0.553375704546154
105.452793405497,58.231397266772,0.332335007023186
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
418.879020478639,145.673142857143,2.7501
418.879020478639,145.673142857143,2.7501
418.879020478639,145.673142857143,2.7501
418.879020478639,145.673142857143,2.7501
418.879020478639,145.673142857143,2.7501
0,0,0
418.879020478639,145.673142857143,2.7501
418.879020478639,109.875712690077,2.19477940835312
143.047185493455,83.2619625510344,0.574267131664921
118.647482550575,79.7039847742749,0.465095348885744
104.929194629899,24.6698541341509,0.200512910404765
0,0,0
105.243353895258,45.1903344710296,0.280564515164991
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
104.824474874779,15.71541360004,0.165212694830462
0,0,0
0,0,0
105.138634140138,39.9492536031933,0.260042675837109
105.557513160617,62.4944645773769,0.349377292502757
105.452793405497,58.545348536751,0.333574847162701
108.070787283489,77.6950830385131,0.417687395408383
142.209427452498,83.1776757703334,0.570628796354866
173.656167823932,13.2155769650726,0.240445523629543
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
